id,username,created_at,lng,lat,text
1521996696212828161,mikemasse,Wed May 04 23:34:24 +0000 2022,-105.017787,39.596849,Come see me! #epicacousticclassicrock https://t.co/lwxiauTXtQ
1521996696682516480,DTNCA,Wed May 04 23:34:24 +0000 2022,-121.9516095,36.974948499999996,@lindalea783 They were very unique and innovative back then which captured everyone’s imagination especially the yo… https://t.co/JtqmwklXgo
1521996696779112448,State2000,Wed May 04 23:34:24 +0000 2022,-90.1580165,32.230987,This is good news. More prosecutors. More public defenders. More judges. And that should mean moving cases.
1521996696909058050,YoungLavizh,Wed May 04 23:34:24 +0000 2022,-106.4174305,31.793368,Aqui no batallamos por mamadas Anything my mom wants she gets https://t.co/7BQ5DBwE8M
1521996698444206081,nailsxaleta,Wed May 04 23:34:24 +0000 2022,-122.4359785,37.7706565,one of my first long sets over a year ago 🥹👀🤍 https://t.co/9R06Oexyec
1521996698851102720,phillypaws,Wed May 04 23:34:24 +0000 2022,-75.117998,40.0048655,Hootenanny seeks a new foster home ASAP!This one-eyed cutie will have to come back to the shelter in 3 days if he… https://t.co/WSeRYtXWPt
1521996697865388032,1kNoto,Wed May 04 23:34:24 +0000 2022,-122.331639,47.595153,We here https://t.co/iKnw8F9HCx
1521996699228688386,PFDFIREMEDIC32,Wed May 04 23:34:25 +0000 2022,-75.117998,40.0048655,@nathaliejacoby1 This stray cat has more smarts. https://t.co/6Tz1s5DD2S
1521996701619392512,robr0013,Wed May 04 23:34:25 +0000 2022,-108.57461649999999,39.0917505,@_clamjuice_ Nice strawman argument.
1521996701501825024,DustyTrotts801,Wed May 04 23:34:25 +0000 2022,-111.91702599999999,40.765805,"@jayroll43256805 Nah, wire brush and some sandpaper. Popped em back in, runs great."
1521996702076522499,KesslerLou,Wed May 04 23:34:25 +0000 2022,-71.78939199999999,41.3690285,@akiralex Yeah. Like I can last five minutes. 🙄🙄🙄
1521996702215020545,CCdavidj25,Wed May 04 23:34:25 +0000 2022,-94.731341,32.503280000000004,They might re-name the champions league the Real Madrid League.
1521996702512824320,DanMcElhattan3,Wed May 04 23:34:25 +0000 2022,-115.149,36.1675,"Everyday application @ Las Vegas, Nevada https://t.co/6y3x8OnTbE"
1521996704471519233,McD7575,Wed May 04 23:34:26 +0000 2022,-80.18183450000001,38.9201425,@EvilJoeyVotto That’s a 40 win team lineup
1521996704517705730,bgarcia2432,Wed May 04 23:34:26 +0000 2022,-80.2333285,25.7823535,@hausofreefer I’m sorry for subtweeting you. But I’m in love with you 👉🏽👈🏽
1521996704567881728,JamesSabata,Wed May 04 23:34:26 +0000 2022,-112.12467649999999,33.5528625,A few things I need to get signed on Tuesday at the Stanley Hotel... https://t.co/EH9k1sxRcy
1521996706132410368,EdPlunkett,Wed May 04 23:34:26 +0000 2022,-82.985772,39.9946835,@senrobportman @DHSgov “Concern”
1521996704836431873,Seasoned4u,Wed May 04 23:34:26 +0000 2022,-85.7223455,38.195555,#Louisville I keep it simple because you deserve better and not more lies with empty promises. I have big plans for… https://t.co/ieDQfRS56Q
1521996707688558592,ash_gibbsblues,Wed May 04 23:34:27 +0000 2022,-93.5172565,48.587964,@strgto Hey we did that with tiger lilies 😂😂
1521996706941911040,rachelru22,Wed May 04 23:34:26 +0000 2022,-73.9685415,40.780709,My landlord and his family. Do you get it?!? When I said Unbossed &amp; Unbought Critic he decided he was going to BUY… https://t.co/GM0nlxBwC1
1521996708007186432,rriderathletics,Wed May 04 23:34:27 +0000 2022,-81.3562,41.1689,Congratulations to our senior Rough Rider track &amp; field athletes!! Thank you for your dedication to Rough Rider tra… https://t.co/ZH4m1AA2wj
1521996709320028160,SKCFDispatches,Wed May 04 23:34:27 +0000 2022,-122.19401923,47.37694517,"🔥DISPATCH: Small Scale Non-Structure Fire @ 25135 110TH PL SE, KENT.Responding Dept: KentUnit(s): E374, KFBC#PugetSoundFire #Kent"
1521996709068480514,Madison29387083,Wed May 04 23:34:27 +0000 2022,-80.1336395,41.7121925,These idiots are my bestfriends 😭🤙 https://t.co/gRxmRRuiQy
1521996709806571520,KingZachRenn,Wed May 04 23:34:27 +0000 2022,-122.360873,47.0457315,@AumontJerry @SidChang_ Yeah
1521996710511144960,PicklesMommy303,Wed May 04 23:34:27 +0000 2022,-105.5508905,38.997935999999996,@lindsayclaire @MylesH1gh Back atcha bb🥰🥰🥰
1521996710930747392,gopackjo,Wed May 04 23:34:27 +0000 2022,-81.705467,41.495939500000006,@usacricket Have you tried to fix the USA Cricket merch shop so that it doesn't charge me $3000 for shipping yet? I want to buy stuff.
1521996711513653248,akoukouli,Wed May 04 23:34:28 +0000 2022,-117.772917,34.0654505,I wouldn’t know.
1521996710754594817,aberrantworld,Wed May 04 23:34:27 +0000 2022,-111.931711,34.1682535,"Just Me Being Black, I like to see myself from time to time.. https://t.co/Q1MJRzDc2t"
1521996711769559041,Geofromda215,Wed May 04 23:34:28 +0000 2022,-75.117998,40.0048655,Moon Knight https://t.co/DUcf66lpFk
1521996712541368325,Gloccavaliii,Wed May 04 23:34:28 +0000 2022,-84.433106,33.7671945,Leave me on read. Das dead.
1521996712822423552,itsNellzz,Wed May 04 23:34:28 +0000 2022,-84.51578599999999,33.846765000000005,I just ignored it lmao
1521996713409527810,vscena,Wed May 04 23:34:28 +0000 2022,-71.2489025,42.1461705,@Monkeu5 @awalkerinLA Lol right
1521996713799659522,SyddSilverman,Wed May 04 23:34:28 +0000 2022,-71.536052,41.482547499999995,HE DID THAT FOR RAANTS
1521996713485123585,PradaSy,Wed May 04 23:34:28 +0000 2022,-75.117998,40.0048655,You gone get a vasectomy be like. #number1CLUBSHOOTER 😂😂😂😂 https://t.co/0TZeNzcuEV
1521996714063839233,nickmgray,Wed May 04 23:34:28 +0000 2022,-81.56650450000001,41.514008000000004,"@markguim If you need some extra people to attend, I'm available. https://t.co/okdjAU0bxJ"
1521996714458198016,Kalvapalle,Wed May 04 23:34:28 +0000 2022,-79.2725695,43.629311,Not claiming any agency or influence here but the bonkers-ness of the season commenced 4 days after I hit up the Be… https://t.co/xghhzU6nqo
1521996714810515456,pharmacistjim5,Wed May 04 23:34:28 +0000 2022,-81.80305150000001,41.4804175,"Harlows in lakewood .... if heaven had red pepper flakes on it, it would taste like this!  #lakewoodohio… https://t.co/MZeZLPy8f0"
1521996716681142273,thezaybanks,Wed May 04 23:34:29 +0000 2022,-77.0143985,38.898602999999994,really the last one left in my suite 😭
1521996718891577344,hitherehailee,Wed May 04 23:34:29 +0000 2022,-73.9487755,40.655138,@zachsilberberg hbd!!! U deserve some ratatouille and a zoo ❤️
1521996719763775488,VanessaEscarce1,Wed May 04 23:34:29 +0000 2022,-117.02246299999999,32.633767,"@Ziggy_Daddy #TeacherAppreciationWeek ❤️Some students learn best sitting, standing, wiggling, and/or lying on the f… https://t.co/ycUnGrg2Y3"
1521996720929976321,BrianCo84208590,Wed May 04 23:34:30 +0000 2022,-98.716992,35.3090465,@__CallMeBen @folakemiajayi_ I appreciate your honesty.
1521996722561421312,Abovejb3,Wed May 04 23:34:30 +0000 2022,-117.60378299999999,34.0451585,Imagine being a stepdad at 21😭😭😭 even 31 is wild too
1521996722863493120,empowergracewi,Wed May 04 23:34:30 +0000 2022,-87.876758,42.533542,@madisongesiotto #RacistGOP says what?
1521996722792185856,Twanee,Wed May 04 23:34:30 +0000 2022,-84.362742,33.852738,Dr. Strange premiere thanks to my Brody @NVmeCV! https://t.co/VgP1Co9eWn
1521996723551354881,ChrisHartline,Wed May 04 23:34:30 +0000 2022,-77.0143985,38.898602999999994,This is the new Dem Party line. No limits on abortion whatsoever. And it’s wildly outside the mainstream of where A… https://t.co/517mAjpuMe
1521996723719188480,PhilRussomanno,Wed May 04 23:34:30 +0000 2022,-80.2333285,25.7823535,IT'S WHITE HOT LETS GOOOOO https://t.co/GR3ifYhiRn
1521996725308825607,troythedesigner,Wed May 04 23:34:31 +0000 2022,-77.0143985,38.898602999999994,@CmphanyThinks I am trying !! LMAO I don’t want to be the only ignorant one in the crowd
1521996725497565184,ivan_bezdomny,Wed May 04 23:34:31 +0000 2022,-83.804475,27.698681999999998,@BarbarianCap @DavidSacks Oh yeah. Everything affected when top comes off the market. Except there’s still so much… https://t.co/97deLEZNVP
1521996726617489409,troylf,Wed May 04 23:34:31 +0000 2022,-85.7682405,37.822244,Lol someone in the work group chat said Rouge One instead of Rogue One. https://t.co/IuWZewBICH
1521996727703670784,ceparmele,Wed May 04 23:34:31 +0000 2022,-122.60666599999999,47.5852835,"Yeah, Pretty sure that God isn’t evil. I’m pretty sure he is Good otherwise Jesus would have been lying when he sai… https://t.co/YxXw1AiUyy"
1521996728227950594,MadduxSuthrlnd,Wed May 04 23:34:31 +0000 2022,-115.038337,36.006256,@Jonny_Yutah Thanks @Jonny_Yutah
1521996729033412608,hackwrench1,Wed May 04 23:34:32 +0000 2022,-86.1453205,39.5830385,@TMac47382285 @SallyAnneTaylor @stonksmikes @FemaleArtiste @MsBlaireWhite @nypost I failed to comprehend that peopl… https://t.co/82W6fP5OjG
1521996728827846657,jc_liberal,Wed May 04 23:34:32 +0000 2022,-74.066663,40.7180015,"Thank you to the @hpnajc for hosting this tomorrow. Looking forward to hearing from @ane_eberhard, @DavidOcampoNJ &amp;… https://t.co/VvAzQcZzlZ"
1521996731122171907,Descartes1,Wed May 04 23:34:32 +0000 2022,-97.45574099999999,35.695222,"Hmm, is THAT picture floating around again?"
1521996731378024449,JustinMarksTH,Wed May 04 23:34:32 +0000 2022,-85.9785995,35.8305215,"It’s important to @TeamTrackhouse to be good stewards of the history of @NASCAR - to that end, we purchased this ca… https://t.co/umxL5QIPId"
1521996731650613249,Der_Lemke,Wed May 04 23:34:32 +0000 2022,-82.5721305,35.711529999999996,Deserved. #LetsGoCanes
1521996731906330625,NatAnglin,Wed May 04 23:34:32 +0000 2022,-118.4119065,34.0207895,Wow Bruins just don't look like a playoff team. Execution has been absolutely terrible. What a joke
1521996731973521408,kaybsilly,Wed May 04 23:34:32 +0000 2022,-78.79482188,35.87634975,🛫 ✈ @ Raleigh-Durham International Airport (RDU) https://t.co/YGwh6YvJX1
1521996733181530114,ncpack2010,Wed May 04 23:34:33 +0000 2022,-89.92202900000001,35.1335205,"Yes, this is true as well!"
1521996733676408840,JoviForReal,Wed May 04 23:34:33 +0000 2022,-71.103722,42.3954025,"@Bballforeverfb LaVine really might be one of the softest players in the league, holy hell that’s weak"
1521996734087446529,x_tigbitties420,Wed May 04 23:34:33 +0000 2022,-96.347781,30.6658585,I’m hitting chest but I threw some shoulder stuff in there for my sanity
1521996734167138304,dennis_reichel,Wed May 04 23:34:33 +0000 2022,-80.075358,26.7886775,@jaspscherer @WhipClyburn You've got to agree on core values. Does the Democratic Party have values beyond cronyism… https://t.co/W8MOKoHWNg
1521996734783795200,RichPhelps,Wed May 04 23:34:33 +0000 2022,-122.0355,47.6165,"Sometimes the world feels so ugly… I can’t help but search out beauty wherever I can find it. @ Sammamish, Washingt… https://t.co/80yJqm6JF7"
1521996735563939840,Burnrubber1984,Wed May 04 23:34:33 +0000 2022,-74.601832,39.317203,@MrDellsTweets Looks like you products taste amazing!!!
1521996737946169344,jackhutton,Wed May 04 23:34:34 +0000 2022,-122.4359785,37.7706565,@MeidasTouch …what other blackmail—-over OTHER Republicans…
1521996739623936001,CmlaChiefs,Wed May 04 23:34:34 +0000 2022,-80.34931429,43.3878819,The very first regular season goal scored by an U9 ! Congrats #10 Andrew Holland! @ Preston Arena https://t.co/tZSob57Lkt
1521996739737231361,cmlehr23,Wed May 04 23:34:34 +0000 2022,-75.780934,40.520057,Kate Scott throwing shade at Miami fans…👀🔥
1521996738956959744,vanessaa__v,Wed May 04 23:34:34 +0000 2022,-115.223125,36.232915,first time doing all the 21+ things in vegas &amp; i rlly had a blast!! 🌞🏝🎰 https://t.co/Rr7iXoLfrW
1521996740424912901,LloydWatnik,Wed May 04 23:34:34 +0000 2022,-117.104989,32.810012,@Sanaa03881433 So magnificent. Can’t wait until we Zoom
1521996740743770112,abby_sherlock,Wed May 04 23:34:34 +0000 2022,-118.4119065,34.0207895,@_ashwise “over-educated” 😮‍💨😵‍💫🤪🧐
1521996741561786368,CJohnsonYCCD,Wed May 04 23:34:35 +0000 2022,-77.0143985,38.898602999999994,"again, I ask, why can’t you people just be normal"
1521996741641490432,tiffanyclay,Wed May 04 23:34:35 +0000 2022,-97.6070195,30.460444,@Jay01El The bottoms of my feet hurt just reading about legos lol
1521996741897248769,USFHerd,Wed May 04 23:34:35 +0000 2022,-83.804475,27.698681999999998,Congratulations @AnthonyS7032#ComeToUSF#HornsWayUp #US2F 🟩🤘🤩🤘🟩#USFTwitterHerd
1521996742249435138,jNewOrleans,Wed May 04 23:34:35 +0000 2022,-91.40100849999999,30.937336000000002,"Working in an apartment complex has robbed me of enjoying fine ppl.. I second guess and wonder if they're musty, br… https://t.co/X76Twgx1FT"
1521996743176560640,dja6811,Wed May 04 23:34:35 +0000 2022,-75.2752845,39.9552785,@TheNxkedDoll Hello
1521996743805599744,Boobalaa1954,Wed May 04 23:34:35 +0000 2022,-121.8737305,37.331159,"@Heche35 @deliverusfrmego In other words, men who don’t believe in a woman’s sovereignty over her own body, cherish females as objects"
1521996745273716736,MaggieRicker,Wed May 04 23:34:36 +0000 2022,-69.7840645,44.32708,@dannyblanton @NPR You made an erroneous statement. I was correcting the mis-information.
1521996745353351170,JamesTaneti,Wed May 04 23:34:36 +0000 2022,-77.49317049999999,37.529883,@ndtv Can’t it be opposed if imposed @MVenkaiahNaidu
1521996745189859328,wcsPageRacing,Wed May 04 23:34:36 +0000 2022,-87.140222,35.948811,(Jr.) Jackson Anway sets a new PR in Long Jump and qualifies for sectionals next week in Triple Jump! 👏🏼 https://t.co/c112JPiS7r
1521996746209046528,VonGottGeretten,Wed May 04 23:34:36 +0000 2022,-74.7243235,40.073040500000005,@Dianexis Is he even aware of the bump stock thing?—or suppressors?!…Most likely not.
1521996746427179008,AVelotta27,Wed May 04 23:34:36 +0000 2022,-81.74912950000001,41.44047449999999,How is aborting a clump of cells murder but when a cop murders a minority it’s just a misunderstanding? 🤔
1521996747542872067,TeAmo_Bytches,Wed May 04 23:34:36 +0000 2022,-81.3677725,28.501678499999997,I stay to myself a lot I realized that’s where all the money at 🥴🥴
1521996747735801858,ROBERTW76517972,Wed May 04 23:34:36 +0000 2022,-74.0541785,40.208625,@DotadaoErick JUICY SAUSAGE
1521996747941335042,HollyGenesis,Wed May 04 23:34:36 +0000 2022,-79.861034,35.1704985,@angelt18 @NerdyTastic @LoveAndShalom I didn’t say they be deep pokes
1521996748058771459,DavidJa65928826,Wed May 04 23:34:36 +0000 2022,-93.3613205,46.441860500000004,@_milenavelba_ Well that looks fun
1521996748113252353,DomarPierson,Wed May 04 23:34:36 +0000 2022,-90.19131300000001,33.514965000000004,"i can't just hang out with anybody, i don't even know how people do that."
1521996748301942790,heispurehell,Wed May 04 23:34:36 +0000 2022,-73.8311875,40.6708795,@thebaldheadway Get a few
1521996748742225920,VtRecruitment,Wed May 04 23:34:36 +0000 2022,-72.1289793,43.9925666,Help preserve and enhance the exceptional quality of life by serving the citizens in the State of Vermont. Click he… https://t.co/gXGS3H6Lb2
1521996748960505857,rockblairjohn_,Wed May 04 23:34:36 +0000 2022,-78.8954405,35.9909825,@mactionz @cweaverfilms I’m trynna find some that’s like 550 600 lol  i almost got a bmw today
1521996748973084673,grote_sam,Wed May 04 23:34:36 +0000 2022,-80.244984,36.087168500000004,A great thing about being in a city with ZERO VC’s &amp; software startups is I have no clue what’s happening in the ma… https://t.co/qVgV2O7C4c
1521996749706960896,sfm_42,Wed May 04 23:34:37 +0000 2022,-112.12467649999999,33.5528625,I'm still quite Salty about the bullshit the refs pulled in last night's game! Let's go @NYRangers @NHL
1521996750487236608,symups_,Wed May 04 23:34:37 +0000 2022,-90.011008,29.982601,Man this healthy shit hard I gotta cook everyday and I’m tired
1521996750470406147,IHeartFargo,Wed May 04 23:34:37 +0000 2022,-73.9685415,40.780709,@crowkingart Oh I remember this one! It was great
1521996749564436480,amaze652,Wed May 04 23:34:37 +0000 2022,-75.77004099999999,42.746617,Dinner on deck tonight 😋 Roasted Fresh Herb Chicken w/potatoes &amp;carrots..... https://t.co/rRlR8mjJ44
1521996750663262208,THEemerstan,Wed May 04 23:34:37 +0000 2022,-122.331639,47.595153,Destiny has arrived.…I’m on my way!#ChampionsLeague #CCL2022 #soundersmatchday https://t.co/KQweil3QLj
1521996751527415814,JaKeenFox,Wed May 04 23:34:37 +0000 2022,-96.053431,41.275721000000004,The usual…
1521996752257134593,purplerageee,Wed May 04 23:34:37 +0000 2022,-76.794891,39.368037,@the0nlydemi nothing😂
1521996753041608706,pastanaks,Wed May 04 23:34:37 +0000 2022,-71.0887125,42.3136695,but seriously hope raanta is okay :/ never want to see a goalie hurt
1521996753381171201,asc89,Wed May 04 23:34:37 +0000 2022,-122.4359785,37.7706565,@tolstoybb You wire me $10k and I send you a SAFE and periodically send you juiced metrics about my crypto SaaS
1521996753490243584,tmj_sjc_web,Wed May 04 23:34:38 +0000 2022,-122.0363496,37.36883,"See our latest #Sunnyvale, CA #Digital job opportunity and click the link in our bio to apply: Project Manager at Cognizant"
1521996753536380929,KurtWang_eth,Wed May 04 23:34:38 +0000 2022,-79.616073,43.555244,@MccMixArt So amazing 👏
1521996753767182338,sfrates1973,Wed May 04 23:34:38 +0000 2022,-83.1738665,32.6782075,"@taylorlaw67 @KirstenPowers created by our government, our government honors these rights because we are created, f… https://t.co/3DyioEWRGd"
1521996754631024640,superange128,Wed May 04 23:34:38 +0000 2022,-117.874032,33.617638,"@theaugusthail The Chivalry anime had main girl sniff MCs bed in first ep and getting super horny, then she clean M… https://t.co/Dorw9DU4mZ"
1521996754715033600,riceandbeansgrl,Wed May 04 23:34:38 +0000 2022,-73.8311875,40.6708795,seeing that blonde bitch that roller skates around stop and shop is a little treat
1521996754828341248,DartezScott,Wed May 04 23:34:38 +0000 2022,-92.13127399999999,34.7519365,@truebill Taking donations for Scott's Family at https://t.co/WxxfunIEps Let's Goooo ✨️ ❤️
1521996755088248832,VEbodypiercing,Wed May 04 23:34:38 +0000 2022,-122.51452419,45.50445519,Just posted a photo @ Velvet Elvis Piercing https://t.co/aWLKiNVl5M
1521996755994357760,charlie_rivs,Wed May 04 23:34:38 +0000 2022,-73.868811,45.4531075,Fucking shit
1521996756170514432,GamalielGrayiii,Wed May 04 23:34:38 +0000 2022,-94.5592815,39.1000485,@bosalem64546044 Classic
1521996756573110272,DuaneS39,Wed May 04 23:34:38 +0000 2022,-78.8818,42.993664499999994,EAT IT LINUS
1521996756648607745,daylightKBM,Wed May 04 23:34:38 +0000 2022,-79.861034,35.1704985,So I brought the cd box will i have a chance for New York? Or is that only london ?  #onopresale
1521996757563060224,_dacheck,Wed May 04 23:34:38 +0000 2022,-82.063185,33.4407175,I want some blue crabs and shrimp 😩
1521996757906853890,JeffHampl,Wed May 04 23:34:39 +0000 2022,-111.897284,33.342818,@TomShakely @compactmag_ More than half the nation already recognizes the federal judiciary as tainted and partial… https://t.co/h1uCckbptO
1521996759219724291,sambowdenakbari,Wed May 04 23:34:39 +0000 2022,-73.9685415,40.780709,"@ke_sufferer Whomst? I will come for them. In the words of our Anne Lister, “they’ll have to go through me first.” 🥷🏼🔫🙅🏻"
1521996757374468096,FresnoAIDSwalk,Wed May 04 23:34:38 +0000 2022,-119.7824645,36.786041999999995,We are proud to announce that we are officially returning to an in-person format for the 2022 @FresnoAIDSwalk &amp; 5K… https://t.co/uzmiNuEm2u
1521996759345545217,AloyisusPaul,Wed May 04 23:34:39 +0000 2022,-83.1738665,32.6782075,"Joe, you call yourself a Catholic, I don’t think so because we do not approve in abortions At All so you are a Cath… https://t.co/xgnJFQXQMB"
1521996759534239744,ceelibaaby_,Wed May 04 23:34:39 +0000 2022,-121.469664,38.561722,@gaabriellaaaL Imma do it this week when I get all ready 😂❤️
1521996759655800832,DrEyeTarib,Wed May 04 23:34:39 +0000 2022,-105.5508905,38.997935999999996,Thank you @vitamindeena for capturing these moments 😍
1521996759823749120,LindaLa28611623,Wed May 04 23:34:39 +0000 2022,-71.0887125,42.3136695,@barlowered Indeed!
1521996758070476803,EraPrep,Wed May 04 23:34:39 +0000 2022,-80.309084,26.74736,Bottom 4th/End 4th Inning@DwyerHSbaseball 5@ohlionsbsb 0@jacksavery8: Needs 2 hits to become Dwyer’s all-time… https://t.co/QNA7QefJj8
1521996761019019264,tortillablanket,Wed May 04 23:34:39 +0000 2022,-118.4119065,34.0207895,thank you tnt for letting me know the sixers are playing against nobody despite being in miami rn
1521996761174360064,TheQueenVee,Wed May 04 23:34:39 +0000 2022,-73.977717,40.705597499999996,Had fun meeting our newest volunteers! If you are interested in volunteering for the Alliance please click or copy… https://t.co/6OY2R5mC9I
1521996763032342528,SceneByAshlix,Wed May 04 23:34:40 +0000 2022,-71.0887125,42.3136695,"@DailyMail Chile, I would have got legal representation before I signed ANY contract with those two AND added stipu… https://t.co/hvUOJwPmkG"
1521996763636412416,metaversejosh,Wed May 04 23:34:40 +0000 2022,-87.7899005,41.8871295,@0xigami @benbodhi @gnars_dao @nounsdao They got a verbs dao yet? I’m really into verbs. I’ll dig into this cult. Looks cool. 😅
1521996763527364613,upnatom2,Wed May 04 23:34:40 +0000 2022,-75.9746375,39.591280499999996,"We got to make love, the time is right. We got to make love tonight #RockHall2022 #JudasPriest #metalgodshttps://t.co/LWMYbrj2FZ"
1521996762021515268,perkpowe,Wed May 04 23:34:40 +0000 2022,-83.804475,27.698681999999998,#pugchat a3: Not really. They love to eat the petals that fall off ALL of the flowers! 😂 https://t.co/uk0fEqwi2o
1521996763909009408,PaulWil32412994,Wed May 04 23:34:40 +0000 2022,-97.011168,32.655677999999995,@Cowboys_FanTalk Got no problem with Steele. More concerned about Collins.
1521996764764684289,VikramSwamy3,Wed May 04 23:34:40 +0000 2022,-82.70777799999999,27.8610145,@notlikecali happy birthday 🎂
1521996765964165122,LindaDrogin,Wed May 04 23:34:40 +0000 2022,-73.9685415,40.780709,"So, so special...a light in these darkest days"
1521996766236659712,michele_kang,Wed May 04 23:34:41 +0000 2022,-122.3306025,47.614817,@themikalaleeann bitch it WORKS 😫👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼
1521996766618529793,tylerelguapo13,Wed May 04 23:34:41 +0000 2022,-79.861034,35.1704985,YO IS THAT FULLER!?
1521996766115102720,gaymenssketch,Wed May 04 23:34:41 +0000 2022,-122.4359785,37.7706565,Gay Men's Sketch5/10th; 6:30pm SF time. In-person in SF &amp; online.Model: ThomasHe is new and shy. But he won't b… https://t.co/cFyXwvt3Ha
1521996768480800771,yella916,Wed May 04 23:34:41 +0000 2022,-84.31507049999999,33.8745435,@danko91344028 You actually have a nice thick 7.5
1521996768572968960,CHawksRun,Wed May 04 23:34:41 +0000 2022,-122.83160649999999,45.415685499999995,"@Prince3eb She is really charismatic, just puts a smile on your face listening to her"
1521996768770146304,caseydvsh,Wed May 04 23:34:41 +0000 2022,-73.9487755,40.655138,@therennytshow Screaming 🤣🤣🤣
1521996769785167875,rosina29825836,Wed May 04 23:34:41 +0000 2022,-80.19459950000001,27.14204,"@CindyKendrick11 Why do I weigh only 85 pounds, eyebrows over arched like Michele Obama, and a haircut like a man??"
1521996770292731904,KAHTASKIFY187,Wed May 04 23:34:42 +0000 2022,-72.54558449999999,42.1130625,@MckelveyNyaja @Issabraceface_ I TRIED AT LEAST LMMFAO!
1521996772108759040,sassthehuman,Wed May 04 23:34:42 +0000 2022,-117.851089,33.842863,"Officially just planned my birthday trip overseas for 2 weeks, which is also counting as my graduation present from me to me ✌️"
1521996772440084481,heathergogo,Wed May 04 23:34:42 +0000 2022,-117.253906,33.045009,@donald_trump_47 I did
1521996772909924353,AntonChigurh81,Wed May 04 23:34:42 +0000 2022,-71.0887125,42.3136695,Bruins are a fucking mess
1521996773354467328,Wraith196644,Wed May 04 23:34:42 +0000 2022,-115.135165,36.0609645,@ClayTravis This guy is such an embarrassment to this country.
1521996773312540673,paintedlbird7,Wed May 04 23:34:42 +0000 2022,-121.8737305,37.331159,Back on my bullshit #DSA #systemsdesign #catswhocode https://t.co/QdSFtCewzN
1521996774277357568,chidube86,Wed May 04 23:34:42 +0000 2022,-100.0768885,31.1688935,"@NJadakiss ""I'm never going back, never going back. No, you can't make me."" (Singing in my Sza voice)"
1521996775652999169,JuggaloHypeMike,Wed May 04 23:34:43 +0000 2022,-87.883405,42.589265499999996,My fever 102 😭 just took meds so hopefully it goes down within 4 hours if not I gotta go to hospital
1521996776009576448,1634meadery,Wed May 04 23:34:43 +0000 2022,-70.84777700000001,42.674774,@mikewhitmore Love it!
1521996776193990656,mogul_interior,Wed May 04 23:34:43 +0000 2022,-80.08373983,26.35249786,Mother’s Day handmade gifts @mogulinterior @ Mogulinterior https://t.co/07Pd8ZI8RX
1521996774952558592,M6Sports,Wed May 04 23:34:43 +0000 2022,-86.27053950000001,45.001180000000005,Virtual Reality Football #football  #virtualreality #m6 https://t.co/0A2O6j2kFV
1521996777645391874,DonGhotti,Wed May 04 23:34:43 +0000 2022,-80.23324400000001,26.6249075,@Queen_NoCrown Oh I’ve found my spots now.
1521996777733476352,cardinals150,Wed May 04 23:34:43 +0000 2022,-94.5449485,37.164145500000004,@pickleator @rickhasen @LeahLitman @ProfMMurray No one would survive in public office voting for that
1521996778740011008,HogFarmerJeff,Wed May 04 23:34:44 +0000 2022,-76.069946,36.8025415,"@HogFarmerJoe @HogfarmerChris @Kgskins26 @hogfarmercorey @HOGFARMERKJ Never said I wouldn’t go, just can’t promise I won’t turn green"
1521996779394379776,blloyd8298,Wed May 04 23:34:44 +0000 2022,-78.487448,38.0400365,2022 Heisman candidate Brennan Armstrong
1521996780489125890,JusCallMeLani,Wed May 04 23:34:44 +0000 2022,-84.433106,33.7671945,27 outs
1521996781147631621,say_ques,Wed May 04 23:34:44 +0000 2022,-95.44648649999999,29.838495,@Mr_jayhill God you were talking to some bozos! 🤦🏽‍♂️
1521996781629882369,EV_Baseball,Wed May 04 23:34:44 +0000 2022,-93.251927,44.743136,⚡️take the lead with bases loaded HBP and walk!!  6-5 ⚡️!!!  🔥with pitching change.  Still bases loaded 1 out!  #Family
1521996780744888321,Omo_Oya43,Wed May 04 23:34:44 +0000 2022,-73.8311875,40.6708795,Me on the morning of my 46th trip around the sun… https://t.co/O1tfcQ329e
1521996781399203842,dancingvalentin,Wed May 04 23:34:44 +0000 2022,-79.2725695,43.629311,@anniezaleski @duranduran Facts!  Was so happy when I got this back in the day. https://t.co/t1Oh6CcbKf
1521996782229721089,WellsGrayPhoto,Wed May 04 23:34:44 +0000 2022,-79.861034,35.1704985,💥 Let’s go!!!! #canes
1521996782548307969,piangfa,Wed May 04 23:34:44 +0000 2022,-122.4922635,37.8583125,"✔️ he did, he does, he is continuing doing, he will keep doing and on and on. @elonmusk"
1521996782892425222,careyanncomeau,Wed May 04 23:34:45 +0000 2022,-71.011893,42.5927155,This is not fun. I’m not having any fun.
1521996783504789506,RayDolla860,Wed May 04 23:34:45 +0000 2022,-73.022108,41.5665785,Chapman fucking crushed that ball sheesh
1521996783966056454,johnnysfgiants,Wed May 04 23:34:45 +0000 2022,-121.6412685,36.6891495,@ShamsCharania And will be out next season too
1521996784331104257,mryannagy,Wed May 04 23:34:45 +0000 2022,-79.9806895,40.431388999999996,@TeznasGV Yup. Great deal.
1521996783848759296,mikeg_41393,Wed May 04 23:34:45 +0000 2022,-75.117998,40.0048655,@GabeLugoPIO All I can think of when I see this drawing… https://t.co/cmCEzhbxDK
